Word	Count
maneuverable	12
manifesting	15
manoeuvres	14
marguerite	132
martins	26
masse	13
mathematicians	18
matriarch	15
matrimonial	15
mauling	15
menage	12
menthe	13
mentoring	12
mercurochrome	13
meridian	18
mescaline	31
micks	16
migratory	14
mildew	22
mimes	16
misbehaved	13
misdiagnosed	13
misdirected	12
misdirection	24
misshapen	15
misters	12
modelled	15
moira	83
moll	20
moratorium	14
moray	23
motorcar	29
mounties	13
muggles	37
mums	15
muttered	12
myopic	13
nary	14
nationalist	12
nauseated	14
nave	21
netherworld	12
netted	12
neurotransmitter	14
newbies	13
newcastle	47
niceties	12
nigerian	28
nom	17
nonny	53
notation	12
nowheres	12
nullify	16
objecting	14
obscenely	12
occupations	12
odin	62
odors	17
ophthalmologist	14
opportunistic	14
orgasmic	13
outcry	12
outranks	12
outwardly	12
overcharged	14
overcoats	16
overcompensating	14
overflowed	14
overlooks	13
overreaction	14
overrides	14
overseer	21
overshadowed	12
overstating	12
overstepped	13
overstepping	12
packer	22
pagers	13
painstaking	12
palaver	14
paleontologist	17
palladium	18
palomino	25
pandas	16
panhandle	20
panhandling	12
paperbacks	12
parabolic	13
paraphrase	12
pastel	14
pastels	18
pasteur	27
patently	12
pathogen	18
pathos	12
patronise	14
patterned	12
paused	13
peaceably	14
pecks	14
pedantic	16
peddlers	15
pedicures	15
penalize	12
perdition	13
pericardial	12
periodicals	12
peritonitis	15
personable	12
personification	13
perspiring	13
petitioning	12
petrie	77
pied	19
pillowcases	14
pinche	23
pinup	28
piped	13
pique	13
piranhas	25
pirouette	15
pitifully	13
pitting	12
planks	13
planters	15
pleats	13
plopped	12
plummeted	12
plunges	12
plying	13
pollack	47
pom	42
ponds	21
poolside	12
poorhouse	13
portia	77
posthaste	12
postings	13
postmarked	12
postmaster	17
postmodern	14
postpartum	19
potentials	25
poultice	15
prat	19
preaches	13
precipitated	12
predisposition	12
preordained	14
preponderance	14
preposition	16
preservatives	13
preset	14
presided	15
pretrial	12
preys	13
priss	14
procurement	13
prometheus	17
promos	16
promoters	22
proofread	12
propelled	14
prosaic	14
prosciutto	15
prospector	30
prospered	13
protege	23
proteus	111
providers	17
psyching	14
ptt	23
publicists	21
publicize	12
purrs	12
pussyfooting	12
pyro	16
pyrotechnics	13
quakers	16
quark	49
quiets	12
quills	17
quintuplets	12
racquet	17
radiance	12
radium	56
rafting	14
raiser	12
rapped	13
rea	17
reactivated	18
readjust	13
readying	12
rebelling	17
rebounds	14
rebs	39
rechecked	13
recipients	14
recites	13
reclaimed	13
reclaiming	12
rectified	16
redesigned	15
redirected	12
referencing	13
refineries	14
reforming	12
regressed	12
regretful	15
regrouping	14
reinstatement	14
reinvent	13
relaxant	12
remnant	12
repelled	12
reprisal	13
repudiate	13
repulse	13
requisitions	15
rescuer	14
resignations	12
resorted	12
retaliatory	13
retardation	16
reticent	12
retort	13
retracted	14
reuniting	14
revels	17
revolvers	13
revulsion	12
rewinding	12
rhythmically	12
richness	15
rigors	12
robotics	29
romanced	12
roomed	12
rosalind	30
rotator	14
roughage	13
runes	20
saddlebag	13
saddlebags	16
sadists	14
safeway	16
sai	22
salient	13
saltpeter	20
salvageable	13
salvaging	14
sandalwood	13
sanskrit	20
sapphires	15
satanists	21
scala	14
scamper	13
scapula	14
sceptre	20
schizophrenics	16
schmaltz	14
scooters	15
scoped	13
scorns	12
scow	17
screenings	15
scruff	12
scrutinized	13
searchlight	22
secretion	13
sed	15
sediment	21
sensibly	12
sequencing	17
shaming	14
shamus	39
sharpness	12
sheetrock	16
shes	24
shitheel	14
shoals	12
shoehorn	13
shoppe	16
shuck	13
sickened	14
silva	60
singe	13
skateboards	22
skeeter	25
sketched	12
skied	14
skimp	13
skinhead	15
skyrocketing	12
slanderous	12
sleazebag	13
sleepwalk	13
sloping	18
slurred	14
smithers	34
snaked	12
snifter	16
sniggers	16
snivelling	13
snobby	12
snooker	14
snored	12
snuggling	16
sojourn	13
solicitors	17
solstice	16
songbird	12
songwriting	13
sonics	24
sonogram	14
sot	13
sous	23
spake	13
speculative	12
speller	17
spiced	14
spigot	15
spindly	15
spiraling	12
spittle	12
splenectomy	13
splints	14
spoof	12
sprawled	12
sprucing	14
squeegee	14
sta	19
staffer	12
staffing	14
stalingrad	19
standings	12
stargazing	12
statesmen	12
stepladder	18
stillman	33
stinko	14
stipulates	12
stockbrokers	12
stogie	18
stoney	46
stoves	12
stranglehold	13
streetwalker	12
stressor	13
strikers	16
structurally	12
strum	12
subscribed	15
succinct	12
sufficed	12
sultry	14
sumner	108
surpassing	12
surveil	13
surveyor	13
swindling	12
sympathizer	15
taboos	13
tacoma	14
takedown	13
talky	18
tantric	22
taos	16
taster	12
taunted	12
taxation	15
teamster	12
teaser	14
telemarketing	18
temperate	12
temping	14
tendered	12
tenets	12
texting	16
thereto	19
thimble	14
tho	26
thoughtfully	12
thousandth	13
thrusts	12
tightwad	12
tombstones	12
toppled	12
torching	13
tory	25
toughness	14
tra	13
translators	13
translucent	13
transplanted	14
trickier	12
trillions	26
trisha	22
tumblers	12
tums	16
tundra	14
tunic	28
tunisia	15
twerps	14
twisty	12
tykes	14
unapproachable	15
unavoidably	13
uncaring	14
uncircumcised	14
uncommonly	13
undaunted	14
undeclared	13
underachiever	16
underhand	17
underside	12
undesirables	13
undid	13
unfavorable	14
unfocused	12
unfolded	15
unfunny	12
unhinged	12
unimpressive	12
unkempt	12
unleashes	13
unmade	13
unmasked	12
unpatriotic	13
unrefined	12
unspecified	13
unsurpassed	13
unusable	14
unzipped	13
urinated	14
vac	20
valentines	16
varicose	14
vehemently	12
venous	16
vespers	16
vesuvius	19
vichyssoise	12
vila	58
viscous	13
vivre	12
vocalist	14
voltaire	30
wagers	12
wags	13
wampum	19
wardens	36
warhorse	12
warthog	16
watermark	14
weighty	12
welterweight	18
westinghouse	23
whelp	24
whinnying	41
whisker	13
wields	12
wile	21
wilted	12
windbreaker	16
wipeout	14
wisenheimer	12
wolverines	12
woodchuck	17
woodsman	23
worded	14
workshops	15
worrisome	12
worsens	13
xeroxed	12
xxx	31
yahoos	12
yean	17
yore	13
zig	21
zimbabwe	18
zips	17
abalone	26
abductee	20
aborting	13
abstraction	15
accumulates	11
acidic	11
acorns	19
addled	11
adulteress	13
adventurers	11
adversely	11
advisers	13
aesthetically	12
affiliate	15
ageing	17
agitator	11
airfare	12
airman	30
alcmene	36
ambivalence	12
amis	14
amoeba	16
anagrams	12
analyzes	11
ancillary	11
anemones	12
anesthetized	11
angiogram	20
annoyingly	11
antacid	16
antagonism	11
antagonizing	11
anteater	11
antihistamine	12
aqueduct	17
arbitration	23
arcades	12
arisen	11
armful	12
aromatic	14
arriba	18
asphyxiated	11
assemblyman	37
assigns	11
attired	11
aught	18
aussie	13
authentication	14
automaton	11
avocados	13
axed	15
babel	12
bailiffs	17
bails	11
baklava	15
baldness	12
ballplayers	15
banal	14
bandana	12
bandied	11
bankrolled	11
barbers	12
barbiturates	12
baring	11
barnard	21
barreling	11
bartholomew	18
basest	11
basset	13
basta	15
baster	12
bathes	12
battlements	20
bays	11
bazookas	13
bearers	13
beaus	11
beecher	41
befalls	11
begonias	11
beheading	11
bellboys	13
beltway	13
beset	14
bestiality	18
betterment	13
beulah	78
bewildering	11
bibs	13
bidet	18
biding	11
biggies	12
biographical	12
birdbrain	12
birdhouse	13
blabbed	12
blabbering	14
blacklist	24
blacktop	16
blanca	21
bleating	12
blistered	12
bloodlines	18
boatswain	23
bodacious	17
boggles	11
boldness	11
bolshevik	22
bonk	17
bookends	12
bosun	37
bot	50
bough	15
brackets	11
braggart	13
brainchild	11
branching	15
brandies	13
braved	13
brazilians	12
breaching	13
breaded	11
breakage	11
breastfeeding	13
bridging	11
briefcases	15
brigades	21
bringer	12
broadening	11
broadside	23
bronchial	17
brouhaha	11
brownish	12
brows	12
buffets	11
bulbous	11
bullfight	15
bungalows	13
burmese	20
burnout	12
bushwhacked	11
bustling	14
busty	12
buyout	11
byproducts	12
cabal	13
cabarets	13
calais	25
calibrate	12
calibration	11
callow	13
callus	11
campaigned	12
cantankerous	11
capacities	12
capillaries	11
capo	26
capote	43
cappy	42
caramba	16
carjack	26
carne	25
carny	15
cashes	11
cassiopeia	23
cataloging	12
catgut	13
caulk	13
caverns	14
ceasefire	15
centavos	15
centrifugal	15
cerebellum	12
cesarean	12
chaff	11
chalice	32
chanced	12
changeable	13
chanted	17
chargers	22
chattel	15
chauvinism	12
chickadee	12
chickenpox	23
chiefly	11
chol	20
chronically	11
chronologically	11
chucks	12
cinematographer	17
claudius	40
cleat	22
clich	16
climactic	11
clinches	11
cline	17
coasting	16
coddling	12
codpiece	13
cogs	19
cohorts	14
coitus	12
coked	11
collaborated	11
collate	16
colliding	11
colonoscopy	24
columbine	60
comers	12
comets	23
commas	16
commences	11
commons	20
communing	11
compartmentalize	11
complied	13
compulsions	11
concentrations	11
concurrent	11
condense	14
confidences	11
confidently	12
confiding	11
congenial	11
connotations	11
conservatives	12
consigned	12
contemporaries	14
contessa	21
contrite	11
convergence	12
conveying	11
convincingly	11
cookbooks	11
cookout	39
coolie	24
coopers	19
coquette	15
corinthians	14
corks	11
corncob	11
cosign	13
costar	13
councilmen	11
countered	12
countermanded	11
countryman	12
couscous	14
cr	18
crabapple	19
crag	19
cranks	11
cray	33
cretaceous	12
cribbage	13
criterion	11
crooner	14
croup	14
crower	56
crusading	12
crustacean	12
cryogenic	17
cud	13
cumin	16
cunningly	11
cuteness	18
cuties	12
cv	14
cymbal	13
dalliance	11
damsels	11
dandelion	15
darkies	15
darwinian	11
dec	15
deceptions	14
declarations	13
deducting	11
defensible	12
deferred	12
deflate	13
denigrate	13
dentistry	19
dependents	11
depletion	13
dervish	14
desecrating	12
desensitized	11
despising	11
deterred	12
deus	11
deviants	12
diaphoretic	11
dickey	24
differed	11
digress	12
dike	21
dilantin	14
dilate	12
dimmed	13
dingle	12
directorate	13
discharges	11
discriminated	11
dishwater	11
disintegration	12
disobedient	11
disregarding	14
dissipate	11
dissipation	12
distillery	14
distorts	11
doesnt	18
dogma	13
doilies	11
dossiers	16
dowd	125
dowdy	12
dramatize	11
drang	11
draper	26
dreadlocks	13
dreads	11
drench	11
duffle	14
dumbwaiter	16
dundee	43
duodenum	14
dwellers	15
dyeing	11
dyslexia	13
earls	12
earmarked	12
earnestly	11
economist	11
economize	12
edging	15
edification	15
effing	14
egged	11
electro	17
electrolyte	11
elliptical	12
embellished	11
embodied	11
embroider	12
emmet	33
emphasized	11
enclosing	12
endangers	11
enigmatic	11
enquiries	12
entreat	21
environmentalist	13
envying	12
epsilon	17
eradication	15
erections	13
eroded	12
eruptions	11
esmeralda	36
establishes	11
etching	11
ethyl	19
euthanize	11
evaded	12
evicting	12
exasperating	12
exclusivity	11
excruciatingly	11
exes	14
expedited	11
expertly	11
exsanguination	12
exuberant	12
exude	11
fabian	147
facials	11
falsies	11
falsify	12
fantastical	14
farthing	13
favoured	13
feasts	11
fedora	13
felicitations	12
ferns	14
fertilization	12
fiercest	12
filial	15
firmness	12
fixings	14
flan	86
flapjack	13
flatbed	21
flatulent	11
fledgling	13
flexed	13
flinching	13
floodgates	12
flourished	11
flowerpot	14
flypaper	14
fob	14
foghorn	12
footballer	16
footballs	11
fora	13
forecasts	11
forensically	11
formulation	13
fortify	12
fps	16
freighters	12
frittata	17
frizzy	18
frothy	12
fugue	27
fulfilment	11
fumigated	12
furnishing	12
gaelic	21
garcon	13
garlands	11
gaskets	12
gasped	12
gazelles	17
gearshift	11
generalities	11
georgette	14
giblets	14
giggled	11
gila	20
glitters	19
globally	11
glorifying	13
gluing	11
gm	50
gnats	14
gobs	11
gofer	16
goldmine	14
goners	11
gracing	11
grafts	17
gramophone	16
granada	36
grapple	12
grassroots	15
gridlock	14
griffins	18
grifter	24
grifters	15
grinned	12
grizzlies	14
grotesquely	12
groundskeeper	18
grubbing	14
grump	17
grungy	12
gu	20
guava	13
guerillas	17
guerre	11
guiltier	11
gumby	15
gunter	25
guppies	12
gusts	11
guzzle	12
habitation	11
hacky	14
haired	12
hairnet	12
hairpiece	19
hammy	34
hangouts	11
harlequin	17
hawaiians	14
hayseed	16
headcase	14
headhunters	15
headmistress	16
heartstrings	14
heavyweights	11
hei	36
heliport	21
hellcat	16
helplessness	12
highnesses	14
hightailed	11
hillcrest	15
hipster	12
hissed	13
hobos	11
hoc	13
holier	12
hollows	11
honeydew	14
hoodoo	18
hoofer	12
hoosegow	11
horoscopes	14
hotfoot	11
hubris	14
hummel	43
hydrangeas	14
hyperbole	11
hyperion	19
hypertensive	12
hypnotizing	12
ident	15
ie	14
iguanas	15
immaturity	11
immobilized	12
impersonators	17
imploded	11
importer	13
imprudent	12
impulsively	11
inarticulate	13
inauguration	11
incommunicado	12
inconsistency	13
incontinence	11
inconveniencing	12
incorruptible	11
incubated	12
incursion	13
inducted	12
indy	100
infest	14
inflammable	13
informally	13
inhumanity	11
inns	15
inopportune	13
insurmountable	14
intensified	13
intensify	12
interlocking	11
interracial	13
interrogator	17
inundated	11
investigates	11
ipecac	21
ipso	11
ir	17
ire	14
islanders	20
isotopes	14
itemized	12
jailbait	14
janes	12
jangling	11
jaundiced	11
jealousies	11
jellybean	23
jellybeans	12
jeopardizes	11
jerries	18
johnnies	17
jowls	16
judiciary	11
juicer	20
junky	23
jurist	13
kayak	26
kennels	18
kneels	12
knockwurst	18
koko	27
kraft	43
laddies	15
laird	60
landowners	12
larva	13
laryngeal	12
lawmen	11
laxatives	13
levelled	14
leveraged	12
lighthearted	11
lina	119
linden	59
linwood	20
livelong	13
lobbyists	15
lolly	11
longshoreman	14
loosed	12
loudmouthed	11
lounges	11
lulls	12
lumbering	12
lumberjacks	13
luncheons	12
lusts	11
lux	13
macao	16
macintosh	35
madden	29
magnate	12
mains	12
maison	12
makeovers	12
malted	14
mannish	14
marginally	11
mashing	12
masochistic	12
massively	11
mayors	11
meatpacking	12
medea	28
medicating	11
meld	12
menstruation	14
meowing	17
meritorious	13
merriment	12
mesquite	12
messrs	14
meted	11
mightily	11
migrant	13
mincing	14
miniscule	11
miniskirts	11
mire	22
mirth	11
misdirect	12
mishaps	12
mooching	11
mooing	12
moonbeams	16
moonwalk	32
morello	24
mortem	13
mos	15
motorbikes	12
muchacha	20
mucosa	13
muffle	11
mulling	16
murals	18
muses	23
mutilations	13
myrrh	13
mystifying	15
namesake	11
nape	12
narcissus	12
narcs	13
narrate	12
narrating	15
nationalities	12
naturalist	14
nautilus	41
nav	16
negatively	14
nether	20
nighthawk	27
nightmarish	11
nimbus	71
nitric	12
nitwits	13
noblemen	11
nomad	27
nome	41
norms	16
norwegians	14
nouns	13
novices	12
noxious	11
nutritionist	12
nymphs	29
objectify	11
obscenities	11
obstructions	11
odell	70
ogres	28
olympian	11
onyx	17
oppress	11
ord	31
orifices	12
osiris	15
ovarian	17
overdrawn	11
oversees	11
overtly	12
paddock	17
paine	141
pained	13
paler	13
pales	11
pandering	15
panhandler	14
papoose	11
paraded	11
parameter	13
paratrooper	16
parkin	13
parliamentary	12
parmigiana	15
passageways	12
pasties	11
patel	50
patella	12
pearce	88
pectorals	12
peculiarities	14
pedaling	11
peered	11
pelts	22
peon	11
percolating	11
perishable	13
pernicious	14
personage	11
persuades	13
pertain	14
philanderer	12
phosphorous	12
photocopy	15
physic	13
pic	29
pickers	16
piglet	108
piloted	11
pinkies	13
pinks	14
pipelines	13
piqued	12
pish	11
pleadings	12
plexiglas	15
plumes	18
podunk	16
polled	13
pollyanna	11
polygamy	19
polyp	13
pon	17
ponderous	11
pooled	14
poolroom	18
populate	12
porcupines	14
posses	11
possibles	12
potentate	12
pounder	12
practitioners	12
precedents	11
predestined	13
premieres	13
prerecorded	12
preventative	14
pricking	11
principally	11
printouts	11
prism	41
proboscis	14
prods	14
proffered	11
programmers	14
projectionist	16
proliferation	12
prominently	11
prongs	13
pronoun	12
proportional	14
prospering	11
prowlers	19
prussian	12
psychotherapist	12
pubis	13
publicized	11
puckered	12
pueblo	13
pulsar	28
pulverize	11
punters	11
purist	11
purty	11
pussycats	14
pygmies	28
qt	15
quads	13
quantify	13
quarrelled	11
quesadilla	11
railways	13
rainwater	11
rales	17
ranching	12
rattlers	12
ravished	11
rc	74
readjustment	13
reapply	14
reassess	13
receptions	12
recitals	11
reconnoiter	12
recounts	54
recurrent	13
rediscover	11
rediscovered	11
redouble	11
redress	11
referrals	15
refunded	11
regatta	28
regimes	14
registrations	13
regress	15
regurgitate	12
reinstating	11
reinventing	11
rejoiced	11
remotes	17
remotest	11
remuneration	11
rename	11
renege	11
renounced	15
reoccurring	11
repainting	11
reparations	14
repayment	12
repentant	12
repository	13
repressive	12
reprobate	11
repute	11
rerouting	13
resale	12
residences	12
resonates	11
retailers	12
revisionist	13
revitalize	13
revolutionized	11
revved	12
rewiring	17
rh	19
rhinos	13
ricotta	13
righting	11
ringmaster	20
riverboat	20
roadway	11
roasts	13
romanticize	11
rotors	12
roughnecks	21
roused	11
rousting	11
rubes	13
sacs	12
sagittarius	14
sainthood	11
salesmanship	11
sandbags	11
sanding	12
sanest	12
satanist	11
saviors	11
savoring	13
savory	11
scads	12
scaffolding	12
scag	21
scallops	21
scandinavia	14
schoolbooks	15
scrapping	11
scrawl	12
scrutinize	11
scry	15
scuffed	11
scut	19
scuttled	13
seamanship	13
seconded	20
secrete	11
secreted	12
sedition	23
seducer	20
seizes	12
seneca	20
serrated	12
shard	37
shelving	12
sherpa	15
shill	14
shipboard	11
shoestring	13
shredder	17
signalling	11
silt	17
simpering	13
simplified	11
singling	11
siphon	14
sisterly	13
skewered	11
skyway	16
slandered	14
slapstick	12
slashes	13
slavers	46
slimmer	11
slither	11
slithering	12
slouching	13
slowdown	15
smallish	14
smearing	11
smears	12
smithy	63
smokehouse	18
snags	12
snappish	18
snarky	12
snatches	11
sneered	11
sniping	13
sofer	13
solos	21
songwriters	16
sook	14
soonest	11
soupy	12
soured	11
soybeans	14
sparse	11
specialise	12
spewed	11
spiritualism	15
spitball	13
sponging	12
spooking	12
sportsmen	12
sprockets	23
spurned	11
spurting	11
squats	12
squinting	12
stadiums	13
staffers	12
staircases	12
stammers	13
stampeded	12
standoffish	11
stealer	12
stemming	12
stetson	18
stiffer	11
stigmata	21
stomachaches	12
stooped	11
storekeeper	17
strainer	14
straitjackets	11
strongbox	16
stucco	19
stumpy	67
stylized	12
subdivision	29
subhuman	11
subsection	18
subsides	12
subtracting	12
succotash	18
succumbing	11
sumatra	22
sumerian	12
summarily	11
superficially	11
superimpose	11
supersedes	11
suppers	12
suppository	13
surcharge	11
surer	12
surrogates	14
sw	11
swaggering	13
swath	11
swatted	13
sweatshirts	13
sweepers	14
sweetener	14
sweeties	12
swifty	82
swizzle	19
swoosh	12
syndication	15
synergy	31
synthesized	12
tacked	11
taillights	12
tailspin	11
tain	19
tali	12
tamale	12
tamales	14
tanna	31
tapered	11
tarn	47
tarragon	14
tartan	16
teases	12
teleconference	11
telescopic	12
temerity	11
tempestuous	12
tenements	14
tenths	12
terrestrial	11
tertiary	12
texaco	13
thence	14
thermals	15
thingamajig	11
thistle	23
thither	15
thoughtfulness	12
thrillers	12
throb	12
thumbing	12
ticktock	19
tics	15
tidied	12
tiebreaker	12
timeshare	12
tink	61
toadstool	17
toddlers	11
togs	12
toiletries	11
tolerating	11
tonics	15
tosh	12
tought	16
traditionalist	14
tranquilliser	16
transcribed	14
traumatised	11
trawler	23
trellis	14
triangulated	11
tribesmen	12
